playerId,tid,tp,mins,g,ga,oaa,pae,pw,ps,s,ec,og,gc,yc,syc,rc,tsa,wc,br,pla,pc,pid,avg,Temporada,Jornada
701,16,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,2020,10
728,11,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1.0,2020,10
736,10,1,54,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,8,6,0,3,1.0,2020,10
809,162,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,2,1.0,2020,10
834,63,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,2020,10
848,7,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,1.0,2020,10
856,16,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1.0,2020,10
859,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,2020,10
882,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,2020,10
885,10,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,4,1.0,2020,10
889,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1.0,2020,10
893,21,1,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,3,0,3,1.0,2020,10
903,21,1,90,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,4,9,0,2,1.0,2020,10
904,4,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,3,1.0,2020,10
917,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1.0,2020,10
921,63,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1.0,2020,10
945,19,1,22,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,0,2,1.0,2020,10
951,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1.0,2020,10
973,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,2020,10
984,21,1,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,4,1.0,2020,10
986,21,1,19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,4,1.0,2020,10
61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
69,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,10
78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
80,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
85,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
103,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
114,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,10
115,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,10
119,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
121,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
127,5,0,61,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,10,0,3,0.0,2020,10
132,5,0,71,0,0,0,1,0,0,0,0,0,4,0,0,0,1,1,0,17,0,3,0.0,2020,10
135,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,10
136,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
137,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
140,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,10
141,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
148,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
196,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
201,10,0,54,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,6,0,4,0.0,2020,10
207,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
209,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
218,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
226,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
232,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
234,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
253,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,10
260,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
279,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
283,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
288,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
304,18,0,90,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,6,18,0,2,0.0,2020,10
307,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
309,18,0,58,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,7,0,3,0.0,2020,10
314,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,10
317,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
334,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,10
341,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
346,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
366,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
367,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
368,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
539,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
557,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,10
569,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
583,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
599,10,0,90,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,7,9,0,1,0.0,2020,10
601,10,0,90,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,2,0.0,2020,10
608,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,10
638,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,10
661,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,10
677,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,10
679,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
683,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
705,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
710,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
711,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
721,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
739,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,10
742,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
743,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
754,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
776,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
778,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,10
783,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,10
792,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
804,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,10
810,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
824,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
826,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,10
829,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
840,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,10
841,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
843,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
852,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,10
855,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
857,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,10
861,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
866,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
871,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
877,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,10
881,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
883,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
884,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
890,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
891,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
892,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,10
894,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
895,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
900,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,10
902,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
908,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,10
924,7,0,89,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,12,0,4,0.0,2020,10
925,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
930,10,0,36,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,4,0,4,0.0,2020,10
941,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
943,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
944,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
946,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
948,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
952,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
954,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
959,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
963,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
969,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,10
974,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,10
976,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
977,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
978,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
980,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,10
983,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,10
987,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,10
988,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,10
142,19,-1,90,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,7,9,0,2,-1.0,2020,10
597,10,-1,90,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,4,12,0,2,-1.0,2020,10
727,5,-1,90,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,9,19,0,2,-1.0,2020,10
143,6,-2,90,0,0,1,0,0,0,0,3,0,4,1,0,0,0,0,2,23,0,2,-2.0,2020,10
660,5,-2,90,0,0,0,1,0,0,0,3,0,4,0,0,0,0,0,5,19,0,2,-2.0,2020,10
910,5,-3,90,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,6,7,0,2,-3.0,2020,10
583,27,21,90,1,1,1,0,0,0,0,7,0,0,0,0,0,2,1,11,21,0,2,21.0,2020,11
666,4,17,90,1,1,2,0,0,0,0,0,0,0,0,0,0,3,1,5,8,0,4,17.0,2020,11
159,6,15,90,0,1,6,0,0,0,0,1,0,1,0,0,0,0,4,3,13,0,4,15.0,2020,11
904,4,13,61,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,9,0,3,13.0,2020,11
111,4,12,90,1,0,2,1,0,0,0,0,0,0,1,0,0,2,3,3,14,0,4,12.0,2020,11
576,21,12,88,1,0,0,3,0,0,0,0,0,1,0,0,0,3,6,2,18,0,4,12.0,2020,11
911,27,11,78,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,13,0,4,11.0,2020,11
931,19,11,90,1,0,0,0,0,0,0,3,0,1,0,0,0,2,2,3,7,0,4,11.0,2020,11
93,4,10,90,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,8,2,0,1,10.0,2020,11
567,17,10,90,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,6,19,0,4,10.0,2020,11
687,4,10,61,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,8,0,4,10.0,2020,11
818,162,10,69,0,1,1,2,0,0,0,0,0,1,0,0,0,0,3,5,16,0,3,10.0,2020,11
53,2,9,90,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,11,0,1,9.0,2020,11
327,19,9,85,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,7,9,0,3,9.0,2020,11
564,17,9,90,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,8,0,2,9.0,2020,11
566,17,9,90,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,6,0,2,9.0,2020,11
585,27,9,90,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,6,12,0,2,9.0,2020,11
704,21,9,89,1,0,1,0,0,0,0,1,0,1,0,0,0,2,0,4,15,0,4,9.0,2020,11
930,10,9,60,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,5,6,0,4,9.0,2020,11
970,27,9,89,0,0,1,4,0,0,0,0,0,0,1,0,0,2,1,6,19,0,4,9.0,2020,11
59,2,8,65,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,2,9,0,3,8.0,2020,11
148,6,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,8.0,2020,11
264,16,8,81,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,4,12,0,4,8.0,2020,11
277,17,8,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,0,1,8.0,2020,11
330,19,8,70,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,11,13,0,3,8.0,2020,11
356,20,8,90,1,0,0,1,0,0,0,2,0,1,0,0,0,1,0,4,11,0,4,8.0,2020,11
362,21,8,90,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,9,9,0,1,8.0,2020,11
393,27,8,90,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,11,10,0,3,8.0,2020,11
653,20,8,90,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,12,10,0,2,8.0,2020,11
676,2,8,90,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,5,18,0,2,8.0,2020,11
853,10,8,90,0,1,1,0,0,0,0,2,0,3,0,0,0,0,2,8,13,0,3,8.0,2020,11
903,21,8,90,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,5,7,0,2,8.0,2020,11
938,4,8,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,0,2,8.0,2020,11
55,2,7,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,2,7.0,2020,11
56,2,7,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,2,7.0,2020,11
90,3,7,90,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,13,0,4,7.0,2020,11
94,4,7,90,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,6,24,0,2,7.0,2020,11
99,4,7,67,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,2,7.0,2020,11
137,27,7,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,13,0,3,7.0,2020,11
166,2,7,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,14,0,2,7.0,2020,11
202,9,7,90,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15,0,4,7.0,2020,11
215,11,7,90,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,7,23,0,3,7.0,2020,11
244,15,7,90,1,0,0,0,0,0,0,1,0,2,1,0,0,1,0,11,13,0,3,7.0,2020,11
255,16,7,90,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,6,5,0,2,7.0,2020,11
296,17,7,64,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,6,8,0,3,7.0,2020,11
298,18,7,90,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,10,19,0,1,7.0,2020,11
374,21,7,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,1,0,3,7.0,2020,11
379,27,7,90,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,10,24,0,1,7.0,2020,11
415,17,7,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4,7.0,2020,11
669,17,7,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,0,3,7.0,2020,11
842,7,7,90,0,1,0,0,0,0,0,3,0,1,1,0,0,1,1,7,20,0,4,7.0,2020,11
883,6,7,16,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,3,7.0,2020,11
955,7,7,90,0,0,0,0,0,0,0,8,0,1,0,0,0,1,0,6,7,0,2,7.0,2020,11
58,2,6,90,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,7,14,0,3,6.0,2020,11
142,19,6,90,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,6,16,0,2,6.0,2020,11
284,17,6,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,20,0,2,6.0,2020,11
293,6,6,74,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,14,0,4,6.0,2020,11
294,17,6,86,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,4,17,0,4,6.0,2020,11
301,18,6,90,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,5,7,0,2,6.0,2020,11
306,18,6,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,6,18,0,3,6.0,2020,11
336,63,6,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,10,0,4,6.0,2020,11
340,63,6,90,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,11,12,0,1,6.0,2020,11
381,27,6,90,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,17,0,2,6.0,2020,11
384,27,6,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,22,0,2,6.0,2020,11
544,4,6,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,10,0,3,6.0,2020,11
670,27,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,0,3,6.0,2020,11
691,10,6,90,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,7,10,0,4,6.0,2020,11
898,6,6,90,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,13,9,0,3,6.0,2020,11
909,27,6,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,19,0,2,6.0,2020,11
917,4,6,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,4,6.0,2020,11
926,9,6,85,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,10,23,0,4,6.0,2020,11
927,3,6,79,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,4,11,0,4,6.0,2020,11
62,2,5,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,6,0,3,5.0,2020,11
115,5,5,90,0,0,0,0,0,1,4,1,0,2,0,0,0,0,0,6,17,1,1,5.0,2020,11
147,6,5,90,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,8,15,0,2,5.0,2020,11
192,9,5,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,7,0,2,5.0,2020,11
211,11,5,90,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,6,7,0,2,5.0,2020,11
217,11,5,71,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,6,0,3,5.0,2020,11
245,15,5,90,0,0,0,5,0,0,0,1,0,2,0,0,0,0,1,8,12,0,3,5.0,2020,11
324,19,5,90,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,10,9,1,2,5.0,2020,11
369,21,5,90,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,2,5,0,2,5.0,2020,11
371,21,5,90,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,3,9,0,2,5.0,2020,11
565,17,5,74,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,2,10,0,4,5.0,2020,11
572,19,5,88,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,5,5,0,3,5.0,2020,11
793,2,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,0,3,5.0,2020,11
806,162,5,90,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,8,2,0,2,5.0,2020,11
831,63,5,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,8,0,3,5.0,2020,11
844,7,5,90,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,11,7,0,1,5.0,2020,11
866,63,5,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,7,0,3,5.0,2020,11
878,19,5,90,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,5,10,0,2,5.0,2020,11
913,18,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,5.0,2020,11
915,63,5,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,0,3,5.0,2020,11
916,63,5,90,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,9,5,0,2,5.0,2020,11
919,11,5,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,9,0,3,5.0,2020,11
943,17,5,64,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,6,0,2,5.0,2020,11
953,7,5,89,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,9,6,0,3,5.0,2020,11
81,3,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,3,4.0,2020,11
91,3,4,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,4,4.0,2020,11
143,6,4,90,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,6,15,0,2,4.0,2020,11
150,6,4,89,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,15,0,3,4.0,2020,11
270,16,4,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,7,0,3,4.0,2020,11
271,16,4,90,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,7,14,0,3,4.0,2020,11
304,18,4,84,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,6,14,0,2,4.0,2020,11
308,18,4,90,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,6,12,0,3,4.0,2020,11
313,6,4,83,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,8,0,4,4.0,2020,11
321,19,4,90,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,10,17,0,1,4.0,2020,11
329,19,4,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,8,0,3,4.0,2020,11
339,20,4,90,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,8,14,0,1,4.0,2020,11
343,20,4,90,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,8,14,0,2,4.0,2020,11
353,20,4,90,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,11,10,0,3,4.0,2020,11
547,6,4,74,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,9,0,3,4.0,2020,11
